,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,p_edge,circ_reps
5455,0.9247422680412372,0.7069767441860465,146,1940,63,215,9,3,85,0.04834604263305664,line,tket,0.9,5
5456,0.42783505154639173,0.0,1110,1940,215,215,9,4,0,1.220832109451294,line,divide_fast,0.9,5
5457,0.24845360824742269,0.0,998,1940,215,215,9,4,110,3.334304094314575,line,pauli_opt,0.9,5
5458,0.8891752577319587,-0.20465116279069767,215,1940,259,215,9,4,142,0.24140596389770508,line,pyzx,0.9,5
5459,0.9463917525773196,0.7209302325581395,104,1940,60,215,9,4,59,0.03980612754821777,line,tket,0.9,5
5460,0.7086734693877551,0.0,571,1960,215,215,9,5,0,1.1555650234222412,line,divide_fast,0.9,5
5461,0.29285714285714287,0.0,1026,1960,215,215,9,5,110,3.455254077911377,line,pauli_opt,0.9,5
5462,0.7831632653061225,-1.2232558139534884,425,1960,478,215,9,5,237,0.273759126663208,line,pyzx,0.9,5
5463,0.9561224489795919,0.7209302325581395,86,1960,60,215,9,5,47,0.03219103813171387,line,tket,0.9,5
5464,0.7065088757396449,0.0,496,1690,200,200,9,6,0,0.9994800090789795,line,divide_fast,0.9,5
5465,0.463905325443787,0.0,906,1690,200,200,9,6,0,3.434202194213867,line,pauli_opt,0.9,5
5466,0.8721893491124261,-0.35,216,1690,270,200,9,6,185,0.22176599502563477,line,pyzx,0.9,5
5467,0.9260355029585798,0.72,125,1690,56,200,9,6,57,0.03702878952026367,line,tket,0.9,5
5468,0.645505617977528,0.0,631,1780,205,205,9,7,0,1.0662651062011719,line,divide_fast,0.9,5
5469,0.21685393258426966,0.0,694,1780,205,205,9,7,180,3.073330879211426,line,pauli_opt,0.9,5
5470,0.7865168539325843,-1.1365853658536584,380,1780,438,205,9,7,267,0.25186681747436523,line,pyzx,0.9,5
5471,0.9073033707865169,0.7170731707317073,165,1780,58,205,9,7,118,0.0474698543548584,line,tket,0.9,5
5472,0.6558659217877095,0.0,616,1790,210,210,9,8,0,1.0779011249542236,line,divide_fast,0.9,5
5473,0.2335195530726257,0.0,712,1790,210,210,9,8,170,3.131046772003174,line,pauli_opt,0.9,5
5474,0.8558659217877095,-0.3952380952380952,258,1790,293,210,9,8,258,0.2497708797454834,line,pyzx,0.9,5
5475,0.9312849162011173,0.719047619047619,123,1790,59,210,9,8,55,0.037950754165649414,line,tket,0.9,5
5476,0.446524064171123,0.0,1035,1870,200,200,9,9,0,1.1032958030700684,line,divide_fast,0.9,5
5477,0.3165775401069519,0.0,838,1870,200,200,9,9,120,3.427095890045166,line,pauli_opt,0.9,5
5478,0.8695187165775401,-0.545,244,1870,309,200,9,9,175,0.21700406074523926,line,pyzx,0.9,5
5479,0.9203208556149732,0.695,149,1870,61,200,9,9,128,0.05140972137451172,line,tket,0.9,5
5480,0.7182291666666667,0.0,541,1920,215,215,9,10,0,1.1528849601745605,line,divide_fast,0.9,5
5481,0.196875,0.0,762,1920,215,215,9,10,190,3.2496299743652344,line,pauli_opt,0.9,5
5482,0.9140625,-0.15348837209302327,165,1920,248,215,9,10,111,0.20308399200439453,line,pyzx,0.9,5
5483,0.9552083333333333,0.7209302325581395,86,1920,60,215,9,10,55,0.03325390815734863,line,tket,0.9,5
5484,0.7534031413612565,0.0,471,1910,220,220,9,11,0,1.260603904724121,line,divide_fast,0.9,5
5485,0.2450261780104712,0.0,902,1910,220,220,9,11,180,3.329172134399414,line,pauli_opt,0.9,5
5486,0.7560209424083769,-1.2272727272727273,466,1910,490,220,9,11,256,0.3126339912414551,line,pyzx,0.9,5
5487,0.9183246073298429,0.7181818181818181,156,1910,62,220,9,11,76,0.054956912994384766,line,tket,0.9,5
5488,0.5170854271356784,0.0,961,1990,220,220,9,12,0,1.2197439670562744,line,divide_fast,0.9,5
5489,0.20804020100502513,0.0,976,1990,220,220,9,12,160,3.583998918533325,line,pauli_opt,0.9,5
5490,0.9050251256281407,-0.11363636363636363,189,1990,245,220,9,12,91,0.24758410453796387,line,pyzx,0.9,5
5491,0.9608040201005025,0.7227272727272728,78,1990,61,220,9,12,35,0.030690908432006836,line,tket,0.9,5
5492,0.4459183673469388,0.0,1086,1960,215,215,9,13,0,1.2835819721221924,line,divide_fast,0.9,5
5493,0.20510204081632652,0.0,938,1960,215,215,9,13,160,3.581696033477783,line,pauli_opt,0.9,5
5494,0.826530612244898,-0.9720930232558139,340,1960,424,215,9,13,279,0.2540261745452881,line,pyzx,0.9,5
5495,0.9448979591836735,0.7069767441860465,108,1960,63,215,9,13,38,0.041107177734375,line,tket,0.9,5
5496,0.6571428571428571,0.0,696,2030,220,220,9,14,0,1.1692800521850586,line,divide_fast,0.9,5
5497,0.18620689655172415,0.0,992,2030,220,220,9,14,190,3.3010611534118652,line,pauli_opt,0.9,5
5498,0.906896551724138,-0.11363636363636363,189,2030,245,220,9,14,56,0.22943496704101562,line,pyzx,0.9,5
5499,0.9689655172413794,0.7227272727272728,63,2030,61,220,9,14,8,0.03171396255493164,line,tket,0.9,5
5500,0.4196808510638298,0.0,1091,1880,205,205,9,15,0,1.2226231098175049,line,divide_fast,0.9,5
5501,0.3170212765957447,0.0,984,1880,205,205,9,15,60,3.3460259437561035,line,pauli_opt,0.9,5
5502,0.9063829787234042,-0.2146341463414634,176,1880,249,205,9,15,138,0.23110580444335938,line,pyzx,0.9,5
5503,0.8819148936170212,0.7073170731707317,222,1880,60,205,9,15,127,0.07175087928771973,line,tket,0.9,5
5504,0.6441176470588236,0.0,726,2040,225,225,9,16,0,1.2228240966796875,line,divide_fast,0.9,5
5505,0.20490196078431372,0.0,922,2040,225,225,9,16,210,3.2679460048675537,line,pauli_opt,0.9,5
5506,0.9200980392156862,-0.02666666666666667,163,2040,231,225,9,16,112,0.25243210792541504,line,pyzx,0.9,5
5507,0.9700980392156863,0.7244444444444444,61,2040,62,225,9,16,8,0.029999971389770508,line,tket,0.9,5
5508,0.3974358974358974,0.0,1175,1950,210,210,9,17,0,1.2699100971221924,line,divide_fast,0.9,5
5509,0.24307692307692308,0.0,936,1950,210,210,9,17,120,3.455639123916626,line,pauli_opt,0.9,5
5510,0.7861538461538462,-1.2190476190476192,417,1950,466,210,9,17,314,0.273242712020874,line,pyzx,0.9,5
5511,0.9302564102564103,0.7095238095238096,136,1950,61,210,9,17,61,0.041007041931152344,line,tket,0.9,5
5512,0.7116279069767442,0.0,496,1720,205,205,9,18,0,1.0412847995758057,line,divide_fast,0.9,5
5513,0.26395348837209304,0.0,786,1720,205,205,9,18,100,3.133902072906494,line,pauli_opt,0.9,5
5514,0.9023255813953488,-0.14146341463414633,168,1720,234,205,9,18,151,0.23102807998657227,line,pyzx,0.9,5
5515,0.8808139534883721,0.6926829268292682,205,1720,63,205,9,18,127,0.06625604629516602,line,tket,0.9,5
5516,0.6935294117647058,0.0,521,1700,205,205,9,19,0,1.0826210975646973,line,divide_fast,0.9,5
5517,0.17294117647058824,0.0,686,1700,205,205,9,19,170,3.1028969287872314,line,pauli_opt,0.9,5
5518,0.8964705882352941,-0.2146341463414634,176,1700,249,205,9,19,139,0.22165775299072266,line,pyzx,0.9,5
5519,0.8876470588235295,0.7024390243902439,191,1700,61,205,9,19,73,0.059617042541503906,line,tket,0.9,5
5520,0.0,0.0,462,462,294,294,9,0,0,1.3208611011505127,fully_connected,divide_fast,0.9,7
5521,0.0,0.0,462,462,294,294,9,0,0,2.4741029739379883,fully_connected,pauli_opt,0.9,7
5522,0.8051948051948052,-0.6360544217687075,90,462,481,294,9,0,0,0.5587561130523682,fully_connected,pyzx,0.9,7
5523,0.9155844155844156,0.8163265306122449,39,462,54,294,9,0,0,0.06114983558654785,fully_connected,tket,0.9,7
5524,0.0,0.0,462,462,294,294,9,1,0,1.2244160175323486,fully_connected,divide_fast,0.9,7
5525,0.0,0.0,462,462,294,294,9,1,0,2.461460828781128,fully_connected,pauli_opt,0.9,7
5526,0.8051948051948052,-0.5238095238095238,90,462,448,294,9,1,0,0.5644009113311768,fully_connected,pyzx,0.9,7
5527,0.9285714285714286,0.8061224489795918,33,462,57,294,9,1,0,0.06226801872253418,fully_connected,tket,0.9,7
5528,0.0,0.0,476,476,301,301,9,2,0,1.2658460140228271,fully_connected,divide_fast,0.9,7
5529,0.0,0.0,476,476,301,301,9,2,0,2.526319980621338,fully_connected,pauli_opt,0.9,7
5530,0.9243697478991597,0.19601328903654486,36,476,242,301,9,2,0,0.45922303199768066,fully_connected,pyzx,0.9,7
5531,0.957983193277311,0.8106312292358804,20,476,57,301,9,2,0,0.21111106872558594,fully_connected,tket,0.9,7
5532,0.0,0.0,476,476,301,301,9,3,0,1.348606824874878,fully_connected,divide_fast,0.9,7
5533,0.0,0.0,476,476,301,301,9,3,0,2.5063560009002686,fully_connected,pauli_opt,0.9,7
5534,0.8004201680672269,-0.6710963455149501,95,476,503,301,9,3,0,0.5237870216369629,fully_connected,pyzx,0.9,7
5535,0.957983193277311,0.8106312292358804,20,476,57,301,9,3,0,0.21367597579956055,fully_connected,tket,0.9,7
5536,0.0,0.0,434,434,280,280,9,4,0,1.1293869018554688,fully_connected,divide_fast,0.9,7
5537,0.0,0.0,434,434,280,280,9,4,0,2.4026780128479004,fully_connected,pauli_opt,0.9,7
5538,0.8940092165898618,0.03214285714285714,46,434,271,280,9,4,0,0.4557168483734131,fully_connected,pyzx,0.9,7
5539,0.9262672811059908,0.7857142857142857,32,434,60,280,9,4,0,0.2644352912902832,fully_connected,tket,0.9,7
5540,0.0,0.0,434,434,280,280,9,5,0,1.1238839626312256,fully_connected,divide_fast,0.9,7
5541,0.0,0.0,434,434,280,280,9,5,0,2.4073710441589355,fully_connected,pauli_opt,0.9,7
5542,0.8847926267281107,0.02142857142857143,50,434,274,280,9,5,0,0.4795527458190918,fully_connected,pyzx,0.9,7
5543,0.9400921658986175,0.7928571428571428,26,434,58,280,9,5,0,0.3072788715362549,fully_connected,tket,0.9,7
5544,0.0,0.0,462,462,294,294,9,6,0,1.2124149799346924,fully_connected,divide_fast,0.9,7
5545,0.0,0.0,462,462,294,294,9,6,0,2.4607691764831543,fully_connected,pauli_opt,0.9,7
5546,0.7987012987012987,-0.717687074829932,93,462,505,294,9,6,0,0.7177660465240479,fully_connected,pyzx,0.9,7
5547,0.9069264069264069,0.8027210884353742,43,462,58,294,9,6,0,0.03560495376586914,fully_connected,tket,0.9,7
5548,0.0,0.0,462,462,294,294,9,7,0,1.2229969501495361,fully_connected,divide_fast,0.9,7
5549,0.0,0.0,462,462,294,294,9,7,0,2.4836299419403076,fully_connected,pauli_opt,0.9,7
5550,0.8484848484848485,-0.23469387755102042,70,462,363,294,9,7,0,0.5147497653961182,fully_connected,pyzx,0.9,7
5551,0.948051948051948,0.7993197278911565,24,462,59,294,9,7,0,0.21570372581481934,fully_connected,tket,0.9,7
5552,0.0,0.0,406,406,266,266,9,8,0,1.0493979454040527,fully_connected,divide_fast,0.9,7
5553,0.0,0.0,406,406,266,266,9,8,0,2.337027072906494,fully_connected,pauli_opt,0.9,7
5554,0.7906403940886699,-0.6052631578947368,85,406,427,266,9,8,0,0.548363208770752,fully_connected,pyzx,0.9,7
5555,0.8596059113300493,0.7857142857142857,57,406,57,266,9,8,0,0.2825038433074951,fully_connected,tket,0.9,7
5556,0.0,0.0,476,476,301,301,9,9,0,1.2602910995483398,fully_connected,divide_fast,0.9,7
5557,0.0,0.0,476,476,301,301,9,9,0,2.5203330516815186,fully_connected,pauli_opt,0.9,7
5558,0.8004201680672269,-0.6710963455149501,95,476,503,301,9,9,0,0.5552241802215576,fully_connected,pyzx,0.9,7
5559,0.957983193277311,0.8106312292358804,20,476,57,301,9,9,0,0.08566403388977051,fully_connected,tket,0.9,7
5560,0.0,0.0,476,476,301,301,9,10,0,1.2981839179992676,fully_connected,divide_fast,0.9,7
5561,0.0,0.0,476,476,301,301,9,10,0,2.5534279346466064,fully_connected,pauli_opt,0.9,7
5562,0.8571428571428571,-0.19601328903654486,68,476,360,301,9,10,0,0.47985005378723145,fully_connected,pyzx,0.9,7
5563,0.9537815126050421,0.7973421926910299,22,476,61,301,9,10,0,0.30333900451660156,fully_connected,tket,0.9,7
5564,0.0,0.0,462,462,294,294,9,11,0,1.2098679542541504,fully_connected,divide_fast,0.9,7
5565,0.0,0.0,462,462,294,294,9,11,0,2.4803810119628906,fully_connected,pauli_opt,0.9,7
5566,0.7922077922077922,-0.6700680272108843,96,462,491,294,9,11,0,0.6422808170318604,fully_connected,pyzx,0.9,7
5567,0.9393939393939394,0.8061224489795918,28,462,57,294,9,11,0,0.2779810428619385,fully_connected,tket,0.9,7
5568,0.0,0.0,476,476,301,301,9,12,0,1.2744650840759277,fully_connected,divide_fast,0.9,7
5569,0.0,0.0,476,476,301,301,9,12,0,2.5153605937957764,fully_connected,pauli_opt,0.9,7
5570,0.865546218487395,-0.19601328903654486,64,476,360,301,9,12,0,0.48584604263305664,fully_connected,pyzx,0.9,7
5571,0.9537815126050421,0.7973421926910299,22,476,61,301,9,12,0,0.21006417274475098,fully_connected,tket,0.9,7
5572,0.0,0.0,434,434,280,280,9,13,0,1.1250970363616943,fully_connected,divide_fast,0.9,7
5573,0.0,0.0,434,434,280,280,9,13,0,2.4162161350250244,fully_connected,pauli_opt,0.9,7
5574,0.8870967741935484,0.05,49,434,266,280,9,13,0,0.39524412155151367,fully_connected,pyzx,0.9,7
5575,0.8847926267281107,0.7892857142857143,50,434,59,280,9,13,0,0.21417999267578125,fully_connected,tket,0.9,7
5576,0.0,0.0,434,434,280,280,9,14,0,1.1263017654418945,fully_connected,divide_fast,0.9,7
5577,0.0,0.0,434,434,280,280,9,14,0,2.4486498832702637,fully_connected,pauli_opt,0.9,7
5578,0.7764976958525346,-0.725,97,434,483,280,9,14,0,0.5120441913604736,fully_connected,pyzx,0.9,7
5579,0.8894009216589862,0.8035714285714286,48,434,55,280,9,14,0,0.20199275016784668,fully_connected,tket,0.9,7
5580,0.0,0.0,434,434,280,280,9,15,0,1.137239933013916,fully_connected,divide_fast,0.9,7
5581,0.0,0.0,434,434,280,280,9,15,0,2.4098188877105713,fully_connected,pauli_opt,0.9,7
5582,0.8502304147465438,-0.14642857142857144,65,434,321,280,9,15,0,0.275587797164917,fully_connected,pyzx,0.9,7
5583,0.8917050691244239,0.8,47,434,56,280,9,15,0,0.24654006958007812,fully_connected,tket,0.9,7
5584,0.0,0.0,406,406,266,266,9,16,0,1.058877944946289,fully_connected,divide_fast,0.9,7
5585,0.0,0.0,406,406,266,266,9,16,0,2.365406036376953,fully_connected,pauli_opt,0.9,7
5586,0.8472906403940886,-0.15789473684210525,62,406,308,266,9,16,0,0.4241769313812256,fully_connected,pyzx,0.9,7
5587,0.8423645320197044,0.7857142857142857,64,406,57,266,9,16,0,0.3322780132293701,fully_connected,tket,0.9,7
5588,0.0,0.0,448,448,287,287,9,17,0,1.1753699779510498,fully_connected,divide_fast,0.9,7
5589,0.0,0.0,448,448,287,287,9,17,0,2.498668670654297,fully_connected,pauli_opt,0.9,7
5590,0.8772321428571429,-0.18118466898954705,55,448,339,287,9,17,0,0.2866370677947998,fully_connected,pyzx,0.9,7
5591,0.9464285714285714,0.7979094076655052,24,448,58,287,9,17,0,0.19975876808166504,fully_connected,tket,0.9,7
5592,0.0,0.0,448,448,287,287,9,18,0,1.2784900665283203,fully_connected,divide_fast,0.9,7
5593,0.0,0.0,448,448,287,287,9,18,0,2.4775071144104004,fully_connected,pauli_opt,0.9,7
5594,0.8325892857142857,-0.20557491289198607,75,448,346,287,9,18,0,0.5779531002044678,fully_connected,pyzx,0.9,7
5595,0.9017857142857143,0.7909407665505227,44,448,60,287,9,18,0,0.19960308074951172,fully_connected,tket,0.9,7
5596,0.0,0.0,434,434,280,280,9,19,0,1.1266820430755615,fully_connected,divide_fast,0.9,7
5597,0.0,0.0,434,434,280,280,9,19,0,2.395617961883545,fully_connected,pauli_opt,0.9,7
5598,0.8387096774193549,-0.2571428571428571,70,434,352,280,9,19,0,0.49947500228881836,fully_connected,pyzx,0.9,7
5599,0.9216589861751152,0.7964285714285714,34,434,57,280,9,19,0,0.2383887767791748,fully_connected,tket,0.9,7
5600,0.42406015037593986,0.0,766,1330,280,280,9,0,0,1.1936428546905518,square,divide_fast,0.9,7
5601,0.2075187969924812,0.0,970,1330,280,280,9,0,42,3.472066879272461,square,pauli_opt,0.9,7
5602,0.9330827067669173,0.15,89,1330,238,280,9,0,53,0.29438090324401855,square,pyzx,0.9,7
5603,0.9421052631578948,0.7857142857142857,77,1330,60,280,9,0,55,0.03346705436706543,square,tket,0.9,7
5604,0.37537993920972645,0.0,822,1316,287,287,9,1,0,1.3672640323638916,square,divide_fast,0.9,7
5605,0.1094224924012158,0.0,976,1316,287,287,9,1,98,2.9763569831848145,square,pauli_opt,0.9,7
5606,0.8442249240121581,-0.519163763066202,205,1316,436,287,9,1,110,0.3655428886413574,square,pyzx,0.9,7
5607,0.9407294832826748,0.7979094076655052,78,1316,58,287,9,1,50,0.04742097854614258,square,tket,0.9,7
5608,0.30224867724867727,0.0,1055,1512,315,315,9,2,0,1.4592182636260986,square,divide_fast,0.9,7
5609,0.17592592592592593,0.0,1078,1512,315,315,9,2,84,3.2409980297088623,square,pauli_opt,0.9,7
5610,0.8492063492063492,-0.6730158730158731,228,1512,527,315,9,2,62,0.35311198234558105,square,pyzx,0.9,7
5611,0.9755291005291006,0.8063492063492064,37,1512,61,315,9,2,17,0.02682971954345703,square,tket,0.9,7
5612,0.37755102040816324,0.0,854,1372,287,287,9,3,0,1.3571126461029053,square,divide_fast,0.9,7
5613,0.19387755102040816,0.0,994,1372,287,287,9,3,56,3.1785171031951904,square,pauli_opt,0.9,7
5614,0.9212827988338192,0.003484320557491289,108,1372,286,287,9,3,83,0.2923128604888916,square,pyzx,0.9,7
5615,0.9482507288629738,0.8153310104529616,71,1372,53,287,9,3,62,0.03491091728210449,square,tket,0.9,7
5616,0.36607142857142855,0.0,710,1120,259,259,9,4,0,1.088413953781128,square,divide_fast,0.9,7
5617,0.2357142857142857,0.0,828,1120,259,259,9,4,14,2.920964241027832,square,pauli_opt,0.9,7
5618,0.8839285714285714,-0.12355212355212356,130,1120,291,259,9,4,106,0.25666308403015137,square,pyzx,0.9,7
5619,0.8732142857142857,0.7760617760617761,142,1120,58,259,9,4,86,0.06415390968322754,square,tket,0.9,7
5620,0.35983827493261455,0.0,950,1484,301,301,9,5,0,1.3599469661712646,square,divide_fast,0.9,7
5621,0.18867924528301888,0.0,1064,1484,301,301,9,5,70,3.3826639652252197,square,pauli_opt,0.9,7
5622,0.9380053908355795,0.132890365448505,92,1484,261,301,9,5,63,0.3064389228820801,square,pyzx,0.9,7
5623,0.9683288409703504,0.8106312292358804,47,1484,57,301,9,5,37,0.028278112411499023,square,tket,0.9,7
5624,0.33695652173913043,0.0,854,1288,287,287,9,6,0,1.2792232036590576,square,divide_fast,0.9,7
5625,0.15372670807453417,0.0,894,1288,287,287,9,6,98,3.0886011123657227,square,pauli_opt,0.9,7
5626,0.8812111801242236,-0.17073170731707318,153,1288,336,287,9,6,112,0.30133795738220215,square,pyzx,0.9,7
5627,0.9332298136645962,0.7979094076655052,86,1288,58,287,9,6,40,0.03577399253845215,square,tket,0.9,7
5628,0.385,0.0,861,1400,287,287,9,7,0,1.2803330421447754,square,divide_fast,0.9,7
5629,0.23714285714285716,0.0,984,1400,287,287,9,7,42,3.119655132293701,square,pauli_opt,0.9,7
5630,0.9214285714285714,0.0313588850174216,110,1400,278,287,9,7,85,0.25977396965026855,square,pyzx,0.9,7
5631,0.9128571428571428,0.8013937282229965,122,1400,57,287,9,7,92,0.061096906661987305,square,tket,0.9,7
5632,0.4004559270516717,0.0,789,1316,287,287,9,8,0,1.2453551292419434,square,divide_fast,0.9,7
5633,0.19148936170212766,0.0,896,1316,287,287,9,8,84,3.0193281173706055,square,pauli_opt,0.9,7
5634,0.9300911854103343,0.2682926829268293,92,1316,210,287,9,8,73,0.31585693359375,square,pyzx,0.9,7
5635,0.9338905775075987,0.794425087108014,87,1316,59,287,9,8,20,0.044342041015625,square,tket,0.9,7
5636,0.3903318903318903,0.0,845,1386,294,294,9,9,0,1.3377981185913086,square,divide_fast,0.9,7
5637,0.13275613275613277,0.0,810,1386,294,294,9,9,182,3.278792142868042,square,pauli_opt,0.9,7
5638,0.9365079365079365,0.15306122448979592,88,1386,249,294,9,9,42,0.30185484886169434,square,pyzx,0.9,7
5639,0.9632034632034632,0.7993197278911565,51,1386,59,294,9,9,37,0.03211498260498047,square,tket,0.9,7
5640,0.43513119533527694,0.0,775,1372,287,287,9,10,0,1.2624859809875488,square,divide_fast,0.9,7
5641,0.21428571428571427,0.0,910,1372,287,287,9,10,70,3.2192938327789307,square,pauli_opt,0.9,7
5642,0.8943148688046647,-0.22996515679442509,145,1372,353,287,9,10,101,0.32636070251464844,square,pyzx,0.9,7
5643,0.9431486880466472,0.7874564459930313,78,1372,61,287,9,10,46,0.04490995407104492,square,tket,0.9,7
5644,0.3253012048192771,0.0,784,1162,266,266,9,11,0,1.1082041263580322,square,divide_fast,0.9,7
5645,0.18244406196213425,0.0,698,1162,266,266,9,11,112,2.7882802486419678,square,pauli_opt,0.9,7
5646,0.8597246127366609,-0.31954887218045114,163,1162,351,266,9,11,83,0.26941919326782227,square,pyzx,0.9,7
5647,0.8244406196213425,0.7781954887218046,204,1162,59,266,9,11,120,0.0847468376159668,square,tket,0.9,7
5648,0.39690721649484534,0.0,819,1358,294,294,9,12,0,1.4046919345855713,square,divide_fast,0.9,7
5649,0.19293078055964655,0.0,956,1358,294,294,9,12,70,3.150765895843506,square,pauli_opt,0.9,7
5650,0.8873343151693667,-0.17346938775510204,153,1358,345,294,9,12,66,0.3154642581939697,square,pyzx,0.9,7
5651,0.9646539027982327,0.7993197278911565,48,1358,59,294,9,12,29,0.029399871826171875,square,tket,0.9,7
5652,0.3914285714285714,0.0,852,1400,301,301,9,13,0,1.3423879146575928,square,divide_fast,0.9,7
5653,0.12142857142857143,0.0,838,1400,301,301,9,13,182,2.989119052886963,square,pauli_opt,0.9,7
5654,0.83,-0.5714285714285714,238,1400,473,301,9,13,179,0.3469979763031006,square,pyzx,0.9,7
5655,0.9414285714285714,0.8039867109634552,82,1400,59,301,9,13,36,0.03506612777709961,square,tket,0.9,7
5656,0.4279038718291055,0.0,857,1498,308,308,9,14,0,1.4829189777374268,square,divide_fast,0.9,7
5657,0.22429906542056074,0.0,1022,1498,308,308,9,14,70,3.040170907974243,square,pauli_opt,0.9,7
5658,0.897196261682243,-0.2077922077922078,154,1498,372,308,9,14,94,0.3120267391204834,square,pyzx,0.9,7
5659,0.9739652870493992,0.8084415584415584,39,1498,59,308,9,14,14,0.028611183166503906,square,tket,0.9,7
5660,0.3348694316436252,0.0,866,1302,294,294,9,15,0,1.31951904296875,square,divide_fast,0.9,7
5661,0.17357910906298002,0.0,992,1302,294,294,9,15,42,3.3055989742279053,square,pauli_opt,0.9,7
5662,0.9208909370199693,0.0782312925170068,103,1302,271,294,9,15,56,0.2848677635192871,square,pyzx,0.9,7
5663,0.9354838709677419,0.8129251700680272,84,1302,55,294,9,15,46,0.04008913040161133,square,tket,0.9,7
5664,0.4555256064690027,0.0,808,1484,301,301,9,16,0,1.429703950881958,square,divide_fast,0.9,7
